transaction_id,client_id,transaction_date,amount,mcc_code,category,merchant_name,bank_account,status,response_code,balance
102189,10,2025-11-09 22:36,4100,5912,Pharmacy,PharmAm,31682744,SUCCESS,0,56148
102190,10,2025-11-19 14:08,9000,5912,Pharmacy,Vita,31682744,SUCCESS,0,49357
102191,10,2025-11-20 19:09,70800,1021,Electronics,Samsung Store,31682744,FAILED,51,49236
102192,10,2025-11-21 19:53,13800,5680,Clothing,H&M Yerevan,31682744,SUCCESS,0,35754
102193,10,2025-11-22 18:31,15800,5680,Clothing,Mango,31682744,SUCCESS,0,18536
102194,10,2025-11-26 09:47,9500,5912,Pharmacy,Zdravitsa,31682744,FAILED,51,18574
102195,10,2025-11-30 19:10,39100,5211,Repair / Hardware,HomePro,31682744,FAILED,51,19144
102197,11,2024-01-07 11:15,18200,6011,ATM / Cash,Inecobank ATM,21496211,SUCCESS,0,2424347
102198,11,2024-01-12 13:02,7900,5812,Restaurant,Dolmama,21496211,SUCCESS,0,2353430
102199,11,2024-01-14 17:27,11700,3001,Travel,FlyDubai,21496211,SUCCESS,0,2295185
102200,11,2024-01-18 07:48,14100,5411,Supermarket,SAS Supermarket,21496211,SUCCESS,0,2317495
102201,11,2024-01-18 16:43,8400,5912,Pharmacy,Zdravitsa,21496211,SUCCESS,0,2378512
102202,11,2024-01-25 10:33,6800,5912,Pharmacy,Zdravitsa,21496211,SUCCESS,0,2305461
102203,11,2024-01-29 12:33,51900,5211,Repair / Hardware,Fix Price Build,21496211,SUCCESS,0,2303221
102204,11,2024-01-29 12:45,6200,5912,Pharmacy,PharmAm,21496211,SUCCESS,0,2301395
102205,11,2024-01-30 20:40,24500,6011,ATM / Cash,Inecobank ATM,21496211,SUCCESS,0,2192115
102206,11,2024-01-31 12:55,4900,5812,Restaurant,Mer Taghe,21496211,SUCCESS,0,2256877
102207,11,2024-01-31 20:31,19800,6011,ATM / Cash,ACBA ATM,21496211,SUCCESS,0,2233141
102208,11,2024-02-05 09:14,11300,5411,Supermarket,SAS Supermarket,21496211,SUCCESS,0,2589849
102209,11,2024-02-09 15:36,12900,5411,Supermarket,Unimart,21496211,SUCCESS,0,2684142
102210,11,2024-02-11 22:21,17000,6011,ATM / Cash,Ardshinbank ATM,21496211,SUCCESS,0,2619860
102211,11,2024-02-12 13:05,7600,5812,Restaurant,Pizza di Roma,21496211,SUCCESS,0,2696778
102212,11,2024-02-12 17:38,26600,6011,ATM / Cash,Inecobank ATM,21496211,SUCCESS,0,2573755
102213,11,2024-02-13 15:20,39100,3001,Travel,ArmAvia,21496211,SUCCESS,0,2520814
102214,11,2024-02-16 07:39,5600,5411,Supermarket,Unimart,21496211,SUCCESS,0,2512673
102215,11,2024-02-16 17:57,11400,5912,Pharmacy,Nor Pharma,21496211,SUCCESS,0,2524484
102216,11,2024-02-21 12:59,67600,1021,Electronics,DigiTech,21496211,FAILED,57,2585708
102217,11,2024-02-26 14:30,9700,6011,ATM / Cash,ACBA ATM,21496211,SUCCESS,0,2472838
102218,11,2024-03-03 09:45,45300,5211,Repair / Hardware,ArmBuild,21496211,SUCCESS,0,2974425
102219,11,2024-03-04 10:50,5700,5912,Pharmacy,PharmAm,21496211,SUCCESS,0,2926316
102220,11,2024-03-09 17:14,22100,6011,ATM / Cash,Ardshinbank ATM,21496211,SUCCESS,0,2919897
102221,11,2024-03-09 20:22,27900,5680,Clothing,H&M Yerevan,21496211,SUCCESS,0,2814331
102222,11,2024-03-13 12:27,11100,5411,Supermarket,Yerevan City,21496211,FAILED,57,2887212
102223,11,2024-03-15 17:48,5600,5812,Restaurant,Lavash Cafe,21496211,SUCCESS,0,2877613
102224,11,2024-03-17 22:17,14500,6011,ATM / Cash,Ardshinbank ATM,21496211,SUCCESS,0,2908411
102225,11,2024-03-18 21:17,8300,5411,Supermarket,Unimart,21496211,SUCCESS,0,2806373
102226,11,2024-03-20 22:27,13300,6011,ATM / Cash,ACBA ATM,21496211,SUCCESS,0,2800509
102227,11,2024-03-21 16:33,19500,6011,ATM / Cash,Ameriabank ATM,21496211,SUCCESS,0,2848735
102228,11,2024-04-13 21:33,14300,6011,ATM / Cash,Ameriabank ATM,21496211,SUCCESS,0,3330251
102229,11,2024-04-20 20:15,25500,6011,ATM / Cash,Ardshinbank ATM,21496211,SUCCESS,0,3347778
102230,11,2024-04-21 20:19,39900,5680,Clothing,Zara Armenia,21496211,SUCCESS,0,3266817
102231,11,2024-04-25 18:49,15400,6011,ATM / Cash,Inecobank ATM,21496211,SUCCESS,0,3187497
102232,11,2024-04-26 17:04,38600,5211,Repair / Hardware,ArmBuild,21496211,SUCCESS,0,3227343
102233,11,2024-04-29 10:39,14000,5411,Supermarket,Yerevan City,21496211,SUCCESS,0,3203630
102234,11,2024-04-30 07:58,29700,5680,Clothing,H&M Yerevan,21496211,SUCCESS,0,3175328
102235,11,2024-05-02 09:48,7200,5912,Pharmacy,PharmAm,21496211,SUCCESS,0,3639179
102236,11,2024-05-05 15:48,10200,5812,Restaurant,Dolmama,21496211,SUCCESS,0,3622061
102237,11,2024-05-16 11:11,23900,6011,ATM / Cash,Inecobank ATM,21496211,SUCCESS,0,3475060
102238,11,2024-05-18 13:19,3900,5912,Pharmacy,Nor Pharma,21496211,SUCCESS,0,3628472
102239,11,2024-05-24 12:03,33700,5680,Clothing,Mango,21496211,SUCCESS,0,3576282
102240,11,2024-05-24 17:36,15500,5411,Supermarket,Unimart,21496211,SUCCESS,0,3581742
102241,11,2024-05-25 12:30,5100,5912,Pharmacy,ArmPharm,21496211,SUCCESS,0,3435977
102242,11,2024-05-26 08:36,40800,1021,Electronics,TechZone,21496211,SUCCESS,0,3420999
102243,11,2024-05-26 13:53,14700,5411,Supermarket,Rossia,21496211,SUCCESS,0,3422763
102244,11,2024-05-27 10:25,18300,6011,ATM / Cash,Ardshinbank ATM,21496211,SUCCESS,0,3507358
102245,11,2024-05-30 15:09,28600,6011,ATM / Cash,ACBA ATM,21496211,FAILED,57,3394747
102246,11,2024-05-31 13:22,38900,6011,ATM / Cash,ACBA ATM,21496211,SUCCESS,0,3327882
102247,11,2024-06-01 09:53,13700,6011,ATM / Cash,Inecobank ATM,21496211,SUCCESS,0,3797804
102248,11,2024-06-01 13:12,3500,5912,Pharmacy,ArmPharm,21496211,SUCCESS,0,3840559
102249,11,2024-06-02 15:27,22400,6011,ATM / Cash,Inecobank ATM,21496211,SUCCESS,0,3688523
102250,11,2024-06-08 18:50,25800,6011,ATM / Cash,Ameriabank ATM,21496211,SUCCESS,0,3734950
102251,11,2024-06-08 21:47,6400,5912,Pharmacy,PharmAm,21496211,SUCCESS,0,3775728
102252,11,2024-06-13 20:35,12400,5812,Restaurant,Pizza di Roma,21496211,SUCCESS,0,3715394
102253,11,2024-06-21 08:05,3700,5912,Pharmacy,ArmPharm,21496211,SUCCESS,0,3727348
102254,11,2024-06-24 22:06,14800,5411,Supermarket,Unimart,21496211,SUCCESS,0,3736950
102255,11,2024-06-26 08:17,25900,5211,Repair / Hardware,MasterBuild,21496211,SUCCESS,0,3640289
102256,11,2024-06-28 17:55,33800,6011,ATM / Cash,Ameriabank ATM,21496211,SUCCESS,0,3636693
102257,11,2024-06-29 19:25,20000,5411,Supermarket,Unimart,21496211,SUCCESS,0,3714537
102258,11,2024-06-30 16:35,5700,5812,Restaurant,Lavash Cafe,21496211,SUCCESS,0,3716696
102259,11,2024-07-01 13:02,19600,6011,ATM / Cash,Ameriabank ATM,21496211,SUCCESS,0,4185997
102260,11,2024-07-08 17:51,8100,5812,Restaurant,Green Bean,21496211,SUCCESS,0,4076368
102261,11,2024-07-12 20:32,66200,1021,Electronics,DigiTech,21496211,SUCCESS,0,4011872
102262,11,2024-07-15 08:57,11900,5411,Supermarket,Carrefour,21496211,SUCCESS,0,4028537
102263,11,2024-07-16 22:05,77400,1021,Electronics,MediaMarkt,21496211,SUCCESS,0,3998377
102264,11,2024-07-19 07:59,80000,1021,Electronics,MediaMarkt,21496211,SUCCESS,0,3939571
102265,11,2024-07-25 21:06,146900,1021,Electronics,TechZone,21496211,SUCCESS,0,3631180
102266,11,2024-07-28 22:44,9900,6011,ATM / Cash,Ardshinbank ATM,21496211,SUCCESS,0,3800257
102267,11,2024-08-05 15:58,119200,1021,Electronics,Samsung Store,21496211,SUCCESS,0,4094725
102268,11,2024-08-08 21:24,7200,5812,Restaurant,Pizza di Roma,21496211,SUCCESS,0,3882133
102269,11,2024-08-09 14:48,56000,1021,Electronics,DigiTech,21496211,SUCCESS,0,3880387
102270,11,2024-08-11 09:25,133700,1021,Electronics,DigiTech,21496211,SUCCESS,0,3914119
102271,11,2024-08-15 20:54,114600,1021,Electronics,MediaMarkt,21496211,SUCCESS,0,3766699
102272,11,2024-08-18 15:07,73900,1021,Electronics,iSpace,21496211,SUCCESS,0,3581588
102273,11,2024-08-19 16:04,118900,1021,Electronics,Samsung Store,21496211,SUCCESS,0,3410073
102274,11,2024-08-21 17:13,63600,1021,Electronics,MediaMarkt,21496211,SUCCESS,0,3515795
102275,11,2024-08-25 21:48,90200,1021,Electronics,iSpace,21496211,FAILED,57,3346812
102276,11,2024-08-27 19:29,72200,1021,Electronics,MediaMarkt,21496211,SUCCESS,0,3464935
102277,11,2024-08-30 19:00,57100,1021,Electronics,iSpace,21496211,SUCCESS,0,3323531
102278,11,2024-09-02 07:24,23800,5411,Supermarket,Rossia,21496211,SUCCESS,0,3757380
102279,11,2024-09-03 22:48,91500,1021,Electronics,TechZone,21496211,SUCCESS,0,3600926
102280,11,2024-09-08 08:14,65700,1021,Electronics,DigiTech,21496211,SUCCESS,0,3507658
102281,11,2024-09-08 12:16,61300,1021,Electronics,MediaMarkt,21496211,SUCCESS,0,3537352
102282,11,2024-09-09 14:19,83200,1021,Electronics,Samsung Store,21496211,SUCCESS,0,3462629
102283,11,2024-09-11 21:43,78600,1021,Electronics,TechZone,21496211,SUCCESS,0,3334689
102284,11,2024-09-19 20:47,8400,5912,Pharmacy,ArmPharm,21496211,SUCCESS,0,3293460
102285,11,2024-09-21 14:53,86200,1021,Electronics,TechZone,21496211,SUCCESS,0,3280683
102286,11,2024-09-27 21:21,98600,1021,Electronics,MediaMarkt,21496211,SUCCESS,0,3156954
102287,11,2024-10-02 08:27,44100,5211,Repair / Hardware,StroiMag,21496211,SUCCESS,0,3681667
102288,11,2024-10-03 16:19,101400,3001,Travel,ArmAvia,21496211,SUCCESS,0,3456979
102289,11,2024-10-05 21:32,4600,5812,Restaurant,Green Bean,21496211,SUCCESS,0,3445585
102290,11,2024-10-09 08:45,9400,5812,Restaurant,Dolmama,21496211,SUCCESS,0,3447093
102291,11,2024-10-10 21:26,21100,5211,Repair / Hardware,HomePro,21496211,SUCCESS,0,3466270
102292,11,2024-10-16 14:53,9700,5812,Restaurant,Pizza di Roma,21496211,SUCCESS,0,3490499
102293,11,2024-10-20 07:36,8300,5411,Supermarket,Rossia,21496211,SUCCESS,0,3340047
102294,11,2024-10-24 13:09,6700,5812,Restaurant,Dolmama,21496211,SUCCESS,0,3335210
102295,11,2024-10-24 17:20,10800,5411,Supermarket,Unimart,21496211,SUCCESS,0,3497813
102296,11,2024-10-30 16:11,9400,5912,Pharmacy,PharmAm,21496211,SUCCESS,0,3495744
102297,11,2024-11-01 15:20,27300,6011,ATM / Cash,ACBA ATM,21496211,SUCCESS,0,3818875
102298,11,2024-11-05 08:47,10000,6011,ATM / Cash,Ameriabank ATM,21496211,SUCCESS,0,3866386
102299,11,2024-11-08 13:19,7100,5912,Pharmacy,Nor Pharma,21496211,SUCCESS,0,3753179
102300,11,2024-11-08 19:37,9200,5411,Supermarket,Yerevan City,21496211,SUCCESS,0,3787112
102301,11,2024-11-13 22:38,7000,5411,Supermarket,Yerevan City,21496211,SUCCESS,0,3705116
102302,11,2024-11-14 21:23,7300,5812,Restaurant,Mer Taghe,21496211,FAILED,57,3754187
102303,11,2024-11-21 14:07,17500,6011,ATM / Cash,Inecobank ATM,21496211,SUCCESS,0,3816820
102304,11,2024-11-25 12:50,71400,5211,Repair / Hardware,Fix Price Build,21496211,SUCCESS,0,3583893
102305,11,2024-11-26 15:36,23500,6011,ATM / Cash,Inecobank ATM,21496211,SUCCESS,0,3623139
102306,11,2024-11-28 13:47,3900,5812,Restaurant,Mer Taghe,21496211,SUCCESS,0,3585563
102307,11,2024-12-15 13:15,9700,5411,Supermarket,Carrefour,21496211,SUCCESS,0,4202446
102308,11,2024-12-17 22:35,9600,5912,Pharmacy,Nor Pharma,21496211,SUCCESS,0,4043373
102309,11,2024-12-23 14:21,20400,5411,Supermarket,SAS Supermarket,21496211,SUCCESS,0,4087448
102310,11,2024-12-23 18:11,3200,5812,Restaurant,Dolmama,21496211,FAILED,57,3954584
102311,11,2024-12-27 10:57,6200,5680,Clothing,LC Waikiki,21496211,SUCCESS,0,4077395
102312,11,2025-01-06 11:18,13600,5812,Restaurant,Lavash Cafe,21496211,SUCCESS,0,4410390
102313,11,2025-01-06 14:27,23100,6011,ATM / Cash,Ameriabank ATM,21496211,SUCCESS,0,4598794
102314,11,2025-01-08 14:01,13100,6011,ATM / Cash,ACBA ATM,21496211,SUCCESS,0,4488275
102315,11,2025-01-09 07:40,9600,5812,Restaurant,Green Bean,21496211,SUCCESS,0,4419397
102316,11,2025-01-09 17:15,500,5812,Restaurant,Green Bean,21496211,SUCCESS,0,4442687
102317,11,2025-01-10 10:54,12000,5411,Supermarket,Yerevan City,21496211,SUCCESS,0,4330168
102318,11,2025-01-21 13:03,9000,5812,Restaurant,Pizza di Roma,21496211,SUCCESS,0,4359191
102319,11,2025-01-25 22:59,34200,5680,Clothing,Mango,21496211,SUCCESS,0,4510190
102320,11,2025-01-30 22:14,11900,6011,ATM / Cash,Inecobank ATM,21496211,SUCCESS,0,4497980
102321,11,2025-02-02 14:14,7200,5912,Pharmacy,Zdravitsa,21496211,SUCCESS,0,4718293
102322,11,2025-02-03 19:03,21500,1021,Electronics,MediaMarkt,21496211,SUCCESS,0,4773023
102323,11,2025-02-05 14:52,22000,6011,ATM / Cash,Ameriabank ATM,21496211,SUCCESS,0,4676001
102324,11,2025-02-05 17:06,27600,3001,Travel,Hotels.am,21496211,SUCCESS,0,4744021
102325,11,2025-02-12 08:20,6000,5912,Pharmacy,Zdravitsa,21496211,FAILED,57,4769034
102326,11,2025-02-19 18:12,4500,5912,Pharmacy,ArmPharm,21496211,SUCCESS,0,4581551
102327,11,2025-02-23 21:10,8600,5912,Pharmacy,Nor Pharma,21496211,SUCCESS,0,4659750
102328,11,2025-02-27 07:31,26900,6011,ATM / Cash,Ameriabank ATM,21496211,SUCCESS,0,4566778
102329,11,2025-03-03 12:23,11100,5411,Supermarket,Unimart,21496211,SUCCESS,0,5004770
102330,11,2025-03-05 11:57,25400,5680,Clothing,H&M Yerevan,21496211,SUCCESS,0,5037109
102331,11,2025-03-13 16:04,3700,5812,Restaurant,Dolmama,21496211,SUCCESS,0,5231264
102332,11,2025-03-18 22:03,10800,5411,Supermarket,Unimart,21496211,SUCCESS,0,5159495
102333,11,2025-03-21 16:21,24500,5680,Clothing,Mango,21496211,SUCCESS,0,5030664
102334,11,2025-03-23 08:17,115500,3001,Travel,FlyDubai,21496211,SUCCESS,0,5048651
102335,11,2025-03-23 09:23,4700,5812,Restaurant,Pizza di Roma,21496211,SUCCESS,0,5003205
102336,11,2025-03-26 15:40,17900,5411,Supermarket,Carrefour,21496211,SUCCESS,0,4837744
102337,11,2025-03-27 18:54,28000,6011,ATM / Cash,ACBA ATM,21496211,SUCCESS,0,4797718
102338,11,2025-03-31 18:20,13100,5411,Supermarket,Yerevan City,21496211,SUCCESS,0,5030465
102339,11,2025-04-01 18:45,34100,6011,ATM / Cash,ACBA ATM,21496211,SUCCESS,0,5458638
102340,11,2025-04-03 11:20,23000,6011,ATM / Cash,Inecobank ATM,21496211,SUCCESS,0,5209984
102341,11,2025-04-03 14:52,23100,6011,ATM / Cash,ACBA ATM,21496211,SUCCESS,0,5222064
102342,11,2025-04-08 08:31,19600,6011,ATM / Cash,ACBA ATM,21496211,SUCCESS,0,5219719
102343,11,2025-04-09 09:39,29800,6011,ATM / Cash,Ardshinbank ATM,21496211,SUCCESS,0,5332341
102344,11,2025-04-11 22:54,28800,6011,ATM / Cash,ACBA ATM,21496211,SUCCESS,0,5345092
102345,11,2025-04-16 10:57,5400,5912,Pharmacy,Zdravitsa,21496211,FAILED,57,5326929
102346,11,2025-04-23 16:39,9400,6011,ATM / Cash,Ameriabank ATM,21496211,SUCCESS,0,5263133
102347,11,2025-04-23 22:07,44900,3001,Travel,ArmAvia,21496211,SUCCESS,0,5011546
102348,11,2025-04-24 14:46,24000,1021,Electronics,TechZone,21496211,SUCCESS,0,5164129
102349,11,2025-04-24 18:57,48400,3001,Travel,Hotels.am,21496211,FAILED,57,5171880
102350,11,2025-04-25 09:37,53600,5211,Repair / Hardware,HomePro,21496211,SUCCESS,0,5116445
102351,11,2025-04-25 17:22,6600,5812,Restaurant,Lavash Cafe,21496211,FAILED,57,4953087
102352,11,2025-04-26 14:11,11800,5411,Supermarket,Carrefour,21496211,SUCCESS,0,5127064
102353,11,2025-04-30 19:27,7100,5912,Pharmacy,Nor Pharma,21496211,SUCCESS,0,5082549
102354,11,2025-05-11 11:00,10500,5812,Restaurant,Green Bean,21496211,SUCCESS,0,5525150
102355,11,2025-05-14 09:20,10000,5680,Clothing,H&M Yerevan,21496211,SUCCESS,0,5550708
102356,11,2025-05-14 14:01,27500,5680,Clothing,H&M Yerevan,21496211,SUCCESS,0,5580772
102357,11,2025-05-22 18:57,55300,3001,Travel,FlyDubai,21496211,SUCCESS,0,5412888
102358,11,2025-05-24 20:08,11600,5812,Restaurant,Green Bean,21496211,SUCCESS,0,5301336
102359,11,2025-05-27 20:07,30200,1021,Electronics,iSpace,21496211,SUCCESS,0,5224981
102360,11,2025-05-28 07:29,2300,5912,Pharmacy,Vita,21496211,SUCCESS,0,5340132
102361,11,2025-05-28 09:42,14500,5411,Supermarket,Rossia,21496211,SUCCESS,0,5225827
102362,11,2025-05-31 11:17,9500,5411,Supermarket,Rossia,21496211,SUCCESS,0,5248310
102363,11,2025-05-31 20:15,7200,5411,Supermarket,Carrefour,21496211,SUCCESS,0,5216912
102364,11,2025-06-02 16:09,5400,5912,Pharmacy,PharmAm,21496211,SUCCESS,0,5933904
102365,11,2025-06-02 17:38,6500,5912,Pharmacy,Nor Pharma,21496211,SUCCESS,0,5614991
102366,11,2025-06-03 16:12,5500,5912,Pharmacy,Zdravitsa,21496211,FAILED,57,5825270
102367,11,2025-06-14 07:58,1400,5812,Restaurant,Mer Taghe,21496211,SUCCESS,0,5713111
102368,11,2025-06-15 21:56,9200,5912,Pharmacy,ArmPharm,21496211,FAILED,57,5595289
102369,11,2025-06-18 19:32,44400,5680,Clothing,H&M Yerevan,21496211,SUCCESS,0,5623813
102370,11,2025-06-21 20:38,44800,5211,Repair / Hardware,HomePro,21496211,SUCCESS,0,5532113
102371,11,2025-06-22 13:44,4600,5812,Restaurant,Lavash Cafe,21496211,SUCCESS,0,5550121
102372,11,2025-06-26 18:42,11200,5411,Supermarket,SAS Supermarket,21496211,SUCCESS,0,5574476
102373,11,2025-07-02 09:58,8000,5812,Restaurant,Lavash Cafe,21496211,SUCCESS,0,6072408
102374,11,2025-07-04 08:46,44000,5211,Repair / Hardware,MasterBuild,21496211,SUCCESS,0,5995201
102375,11,2025-07-04 19:15,8700,5912,Pharmacy,Nor Pharma,21496211,SUCCESS,0,6238297
102376,11,2025-07-07 11:31,9100,5411,Supermarket,Yerevan City,21496211,SUCCESS,0,6099618
102377,11,2025-07-09 19:42,8200,5812,Restaurant,Green Bean,21496211,SUCCESS,0,5910782
102378,11,2025-07-10 20:46,23700,6011,ATM / Cash,ACBA ATM,21496211,SUCCESS,0,6139831
102379,11,2025-07-18 10:26,12400,5812,Restaurant,Lavash Cafe,21496211,FAILED,57,5910984
102380,11,2025-07-20 13:02,8800,5912,Pharmacy,Zdravitsa,21496211,SUCCESS,0,5968379
102381,11,2025-07-25 08:06,55800,1021,Electronics,iSpace,21496211,FAILED,57,5946628
102382,11,2025-07-27 10:34,29300,5680,Clothing,LC Waikiki,21496211,SUCCESS,0,5928199
102383,11,2025-07-30 08:47,31300,6011,ATM / Cash,Ardshinbank ATM,21496211,SUCCESS,0,5856439
102384,11,2025-08-02 07:30,23300,6011,ATM / Cash,Inecobank ATM,21496211,SUCCESS,0,6199133
102385,11,2025-08-13 12:24,4800,5912,Pharmacy,ArmPharm,21496211,SUCCESS,0,6190435
102386,11,2025-08-14 08:22,10500,5912,Pharmacy,Nor Pharma,21496211,SUCCESS,0,6423832
102387,11,2025-08-16 12:33,25600,6011,ATM / Cash,Inecobank ATM,21496211,FAILED,57,6508702
102388,11,2025-08-17 18:59,26600,5680,Clothing,LC Waikiki,21496211,SUCCESS,0,6300500
102389,11,2025-08-18 18:05,38000,3001,Travel,Booking.com,21496211,SUCCESS,0,6116801
102390,11,2025-08-19 19:21,7700,5912,Pharmacy,PharmAm,21496211,SUCCESS,0,6465141
102391,11,2025-08-21 08:42,8200,5912,Pharmacy,Vita,21496211,SUCCESS,0,6138067
102392,11,2025-08-31 11:45,12800,5411,Supermarket,Unimart,21496211,SUCCESS,0,6439568
102393,11,2025-08-31 22:45,8900,5812,Restaurant,Dolmama,21496211,SUCCESS,0,6104168
102394,11,2025-09-01 10:43,11200,5912,Pharmacy,ArmPharm,21496211,SUCCESS,0,6795842
102395,11,2025-09-05 13:29,51100,5211,Repair / Hardware,MasterBuild,21496211,SUCCESS,0,6788181
102396,11,2025-09-07 18:26,21500,6011,ATM / Cash,Ameriabank ATM,21496211,SUCCESS,0,6771886
102397,11,2025-09-08 08:49,73500,3001,Travel,Booking.com,21496211,SUCCESS,0,6383785
102398,11,2025-09-10 07:29,7900,5411,Supermarket,Carrefour,21496211,SUCCESS,0,6622445
102399,11,2025-09-13 21:56,23200,6011,ATM / Cash,Ardshinbank ATM,21496211,SUCCESS,0,6611847
102400,11,2025-09-16 12:52,13400,5812,Restaurant,Lavash Cafe,21496211,SUCCESS,0,6648714
102401,11,2025-09-17 14:46,7300,5812,Restaurant,Dolmama,21496211,SUCCESS,0,6673807
102402,11,2025-09-22 16:28,24000,5680,Clothing,Zara Armenia,21496211,SUCCESS,0,6389110
102403,11,2025-09-24 07:34,6000,5812,Restaurant,Dolmama,21496211,SUCCESS,0,6315664
102404,11,2025-10-04 19:01,10500,5411,Supermarket,Rossia,21496211,SUCCESS,0,6894479
102405,11,2025-10-11 13:58,32300,5680,Clothing,Reserved,21496211,SUCCESS,0,6910084
102406,11,2025-10-20 17:40,63700,5680,Clothing,LC Waikiki,21496211,SUCCESS,0,6938951
102407,11,2025-10-21 08:29,69500,5680,Clothing,LC Waikiki,21496211,SUCCESS,0,6777655
102408,11,2025-10-26 20:23,58400,5680,Clothing,H&M Yerevan,21496211,SUCCESS,0,6528840
102409,11,2025-10-27 18:36,12600,5812,Restaurant,Green Bean,21496211,SUCCESS,0,6834875
102410,11,2025-10-30 15:15,44500,5680,Clothing,LC Waikiki,21496211,SUCCESS,0,6513272
102411,11,2025-11-02 22:53,11100,5812,Restaurant,Mer Taghe,21496211,SUCCESS,0,6969107
102412,11,2025-11-07 16:43,47600,5680,Clothing,Mango,21496211,SUCCESS,0,7096478
102413,11,2025-11-14 09:24,67900,5680,Clothing,Zara Armenia,21496211,SUCCESS,0,6874647
102414,11,2025-11-16 16:52,54900,5680,Clothing,Zara Armenia,21496211,SUCCESS,0,6935797
102415,11,2025-11-17 14:59,10700,5812,Restaurant,Mer Taghe,21496211,SUCCESS,0,6893108
102416,11,2025-11-17 17:28,8500,5812,Restaurant,Pizza di Roma,21496211,SUCCESS,0,6753582
102417,11,2025-11-22 22:21,56700,5680,Clothing,LC Waikiki,21496211,SUCCESS,0,6674932
102418,11,2025-11-23 13:03,33900,5680,Clothing,Mango,21496211,SUCCESS,0,6868886
102420,12,2024-01-03 11:57,4300,5812,Restaurant,Green Bean,82383095,SUCCESS,0,2848548
102421,12,2024-01-05 16:09,8400,5912,Pharmacy,Zdravitsa,82383095,SUCCESS,0,2926752
102422,12,2024-01-13 08:50,9900,5812,Restaurant,Dolmama,82383095,SUCCESS,0,2782269
102423,12,2024-01-13 09:45,5900,5812,Restaurant,Dolmama,82383095,SUCCESS,0,2896721
102424,12,2024-01-20 11:32,64600,3001,Travel,S7 Airlines,82383095,SUCCESS,0,2844617
102425,12,2024-01-20 21:58,22100,6011,ATM / Cash,Ameriabank ATM,82383095,SUCCESS,0,2827348
102426,12,2024-01-21 19:16,5700,5912,Pharmacy,PharmAm,82383095,SUCCESS,0,2748325
102427,12,2024-01-26 11:57,8000,5411,Supermarket,Unimart,82383095,SUCCESS,0,2677877
102428,12,2024-02-01 17:12,2100,5812,Restaurant,Lavash Cafe,82383095,SUCCESS,0,3186730
102429,12,2024-02-04 21:01,13400,5411,Supermarket,SAS Supermarket,82383095,SUCCESS,0,3264501
102430,12,2024-02-07 09:44,3300,5812,Restaurant,Lavash Cafe,82383095,SUCCESS,0,3218987
102431,12,2024-02-10 22:55,36400,5211,Repair / Hardware,StroiMag,82383095,SUCCESS,0,3211204
102432,12,2024-02-11 19:46,31000,5211,Repair / Hardware,HomePro,82383095,SUCCESS,0,3063539
102433,12,2024-02-17 07:50,10000,5812,Restaurant,Mer Taghe,82383095,SUCCESS,0,3071786
102434,12,2024-02-19 18:40,17600,6011,ATM / Cash,Inecobank ATM,82383095,SUCCESS,0,3052022
102435,12,2024-02-21 20:02,30100,5211,Repair / Hardware,MasterBuild,82383095,SUCCESS,0,3169618
102436,12,2024-02-23 19:34,10200,5812,Restaurant,Green Bean,82383095,SUCCESS,0,3114037
102437,12,2024-02-27 19:24,13300,5411,Supermarket,Rossia,82383095,SUCCESS,0,3082334
102438,12,2024-02-28 22:04,8900,5812,Restaurant,Mer Taghe,82383095,SUCCESS,0,3045117
102439,12,2024-03-01 09:36,13900,5411,Supermarket,Yerevan City,82383095,SUCCESS,0,3588014
102440,12,2024-03-03 11:29,12000,5211,Repair / Hardware,MasterBuild,82383095,SUCCESS,0,3530860
102441,12,2024-03-04 12:48,8900,5912,Pharmacy,Vita,82383095,SUCCESS,0,3461203
102442,12,2024-03-12 15:05,31100,5680,Clothing,Mango,82383095,SUCCESS,0,3566491
102443,12,2024-03-18 18:15,7900,5411,Supermarket,Carrefour,82383095,SUCCESS,0,3405964
102444,12,2024-03-19 13:57,31300,5211,Repair / Hardware,MasterBuild,82383095,SUCCESS,0,3384471
102445,12,2024-03-25 15:08,6900,5912,Pharmacy,Zdravitsa,82383095,SUCCESS,0,3401249
102446,12,2024-03-27 19:50,7600,5812,Restaurant,Lavash Cafe,82383095,SUCCESS,0,3475951
102447,12,2024-04-01 19:31,7800,5912,Pharmacy,Nor Pharma,82383095,SUCCESS,0,3794233
102448,12,2024-04-01 21:00,31500,6011,ATM / Cash,Ardshinbank ATM,82383095,SUCCESS,0,3851590
102449,12,2024-04-02 22:52,28700,6011,ATM / Cash,Ameriabank ATM,82383095,SUCCESS,0,3926270
102450,12,2024-04-06 08:30,6800,5411,Supermarket,Carrefour,82383095,SUCCESS,0,3916067
102451,12,2024-04-10 08:18,9900,5812,Restaurant,Dolmama,82383095,SUCCESS,0,3871415
102452,12,2024-04-15 10:46,17300,5411,Supermarket,Unimart,82383095,SUCCESS,0,3793591
102453,12,2024-04-18 15:35,40800,5211,Repair / Hardware,MasterBuild,82383095,SUCCESS,0,3741247
102454,12,2024-04-20 09:39,77300,3001,Travel,Hotels.am,82383095,SUCCESS,0,3648761
102455,12,2024-04-28 10:23,14000,5812,Restaurant,Lavash Cafe,82383095,SUCCESS,0,3576304
